well_id,year,analyte,value,unit,remark
W064,1998,chloride_mg_l,31.61908,mg/L,measured
W064,1998,specific_conductance_us_cm,247.91888,uS/cm,measured
W064,2000,nitrate_n_mg_l,1.19715,mg/L as N,measured
W064,2000,ammonium_n_mg_l,0.17706,mg/L as N,measured
W064,2000,chloride_mg_l,37.04553,mg/L,measured
W064,2000,specific_conductance_us_cm,284.25705,uS/cm,measured
W064,2002,nitrate_n_mg_l,1.192,mg/L as N,measured
W064,2002,ammonium_n_mg_l,0.16964,mg/L as N,measured
W064,2002,chloride_mg_l,41.50045,mg/L,measured
W064,2002,specific_conductance_us_cm,303.6604,uS/cm,measured
W064,2004,nitrate_n_mg_l,1.64765,mg/L as N,measured
W064,2004,ammonium_n_mg_l,0.29706,mg/L as N,measured
W064,2004,chloride_mg_l,44.59834,mg/L,measured
W064,2004,specific_conductance_us_cm,345.89341,uS/cm,measured
W064,2006,nitrate_n_mg_l,1.73371,mg/L as N,measured
W064,2006,ammonium_n_mg_l,0.14386,mg/L as N,measured
W064,2006,chloride_mg_l,54.28576,mg/L,measured
W064,2006,specific_conductance_us_cm,308.97765,uS/cm,measured
W064,2008,nitrate_n_mg_l,2.25643,mg/L as N,measured
W064,2008,ammonium_n_mg_l,0.25497,mg/L as N,measured
W064,2008,chloride_mg_l,53.01923,mg/L,measured
W064,2012,nitrate_n_mg_l,2.24717,mg/L as N,measured
W064,2012,ammonium_n_mg_l,0.25701,mg/L as N,measured
W064,2012,chloride_mg_l,59.36914,mg/L,measured
W064,2012,specific_conductance_us_cm,443.45885,uS/cm,measured
W065,1978,nitrate_n_mg_l,0.20018,mg/L as N,measured
W065,1978,chloride_mg_l,18.08133,mg/L,measured
W065,1978,specific_conductance_us_cm,120.11269,uS/cm,measured
W065,1980,nitrate_n_mg_l,0.19451,mg/L as N,measured
W065,1980,ammonium_n_mg_l,0.11769,mg/L as N,measured
W065,1980,chloride_mg_l,17.19164,mg/L,measured
W065,1980,specific_conductance_us_cm,134.00358,uS/cm,measured
W065,1982,nitrate_n_mg_l,0.19881,mg/L as N,measured
W065,1982,ammonium_n_mg_l,0.01349,mg/L as N,measured
W065,1982,chloride_mg_l,19.18899,mg/L,measured
W065,1982,specific_conductance_us_cm,77.8811,uS/cm,less_than_detection
W065,1984,nitrate_n_mg_l,0.48532,mg/L as N,measured
W065,1984,ammonium_n_mg_l,0.17811,mg/L as N,measured
W065,1984,chloride_mg_l,20.09133,mg/L,measured
W065,1984,specific_conductance_us_cm,155.31026,uS/cm,measured
W065,1986,nitrate_n_mg_l,0.4618,mg/L as N,measured
W065,1986,ammonium_n_mg_l,0.09995,mg/L as N,measured
W065,1986,chloride_mg_l,9.99937,mg/L,less_than_detection
W065,1986,specific_conductance_us_cm,162.73623,uS/cm,measured
W065,1988,nitrate_n_mg_l,0.57644,mg/L as N,measured
W065,1988,ammonium_n_mg_l,0.2364,mg/L as N,measured
W065,1988,chloride_mg_l,9.8428,mg/L,less_than_detection
W065,1988,specific_conductance_us_cm,171.1051,uS/cm,measured
W065,1990,nitrate_n_mg_l,0.67353,mg/L as N,measured
W065,1990,ammonium_n_mg_l,0.16454,mg/L as N,measured
W065,1990,chloride_mg_l,25.97759,mg/L,measured
W065,1990,specific_conductance_us_cm,226.52294,uS/cm,measured
W065,1992,nitrate_n_mg_l,0.94293,mg/L as N,measured
W065,1992,ammonium_n_mg_l,0.20344,mg/L as N,measured
W065,1992,chloride_mg_l,25.56079,mg/L,measured
W065,1992,specific_conductance_us_cm,220.94233,uS/cm,measured
W065,1994,nitrate_n_mg_l,1.16162,mg/L as N,measured
W065,1994,ammonium_n_mg_l,0.21506,mg/L as N,measured
W065,1994,chloride_mg_l,38.94069,mg/L,measured
W065,1994,specific_conductance_us_cm,281.70569,uS/cm,measured
W065,1996,nitrate_n_mg_l,1.46088,mg/L as N,measured
W065,1996,ammonium_n_mg_l,0.18908,mg/L as N,measured
W065,1996,chloride_mg_l,47.12886,mg/L,measured
W065,1996,specific_conductance_us_cm,392.56654,uS/cm,measured
W065,1998,nitrate_n_mg_l,2.30191,mg/L as N,measured
W065,1998,ammonium_n_mg_l,0.26776,mg/L as N,measured
W065,1998,chloride_mg_l,72.9908,mg/L,measured
W065,1998,specific_conductance_us_cm,511.80892,uS/cm,measured
W065,2000,nitrate_n_mg_l,3.47745,mg/L as N,measured
W065,2000,ammonium_n_mg_l,0.34702,mg/L as N,measured
W065,2000,chloride_mg_l,121.3306,mg/L,measured
W065,2000,specific_conductance_us_cm,958.48885,uS/cm,measured
W065,2002,nitrate_n_mg_l,5.31359,mg/L as N,measured
W065,2002,ammonium_n_mg_l,0.57984,mg/L as N,measured
W065,2002,chloride_mg_l,139.76924,mg/L,measured
W065,2002,specific_conductance_us_cm,1032.45746,uS/cm,measured
W065,2004,nitrate_n_mg_l,8.12474,mg/L as N,measured
W065,2004,ammonium_n_mg_l,0.70355,mg/L as N,measured
W065,2004,chloride_mg_l,202.21358,mg/L,measured
W065,2004,specific_conductance_us_cm,1241.87921,uS/cm,measured
W065,2006,ammonium_n_mg_l,0.804,mg/L as N,measured
W065,2006,chloride_mg_l,217.6098,mg/L,measured
W065,2006,specific_conductance_us_cm,1257.27076,uS/cm,measured
W065,2008,nitrate_n_mg_l,11.02049,mg/L as N,measured
W065,2008,ammonium_n_mg_l,0.94099,mg/L as N,measured
W065,2008,specific_conductance_us_cm,1487.71651,uS/cm,measured
W065,2012,nitrate_n_mg_l,12.96583,mg/L as N,measured
W065,2012,ammonium_n_mg_l,1.20865,mg/L as N,measured
W065,2012,chloride_mg_l,181.84414,mg/L,measured
W065,2012,specific_conductance_us_cm,1307.48473,uS/cm,measured
W065,2018,nitrate_n_mg_l,17.44974,mg/L as N,measured
W065,2018,ammonium_n_mg_l,1.56394,mg/L as N,measured
W065,2018,chloride_mg_l,143.67572,mg/L,measured
W065,2018,specific_conductance_us_cm,956.74096,uS/cm,measured
W066,1978,nitrate_n_mg_l,0.19365,mg/L as N,measured
W066,1978,ammonium_n_mg_l,0.08396,mg/L as N,measured
W066,1978,chloride_mg_l,18.08182,mg/L,measured
W066,1978,specific_conductance_us_cm,148.68403,uS/cm,measured
W066,1980,nitrate_n_mg_l,0.15629,mg/L as N,measured
W066,1980,chloride_mg_l,9.48202,mg/L,less_than_detection
W066,1980,specific_conductance_us_cm,128.83238,uS/cm,measured
W066,1982,nitrate_n_mg_l,0.26753,mg/L as N,measured
W066,1982,ammonium_n_mg_l,0.08023,mg/L as N,measured
W066,1982,chloride_mg_l,15.97235,mg/L,measured
W066,1982,specific_conductance_us_cm,100.37649,uS/cm,measured
W066,1984,nitrate_n_mg_l,0.26961,mg/L as N,measured
W066,1984,ammonium_n_mg_l,0.12756,mg/L as N,measured
W066,1984,chloride_mg_l,10.26646,mg/L,less_than_detection
W066,1984,specific_conductance_us_cm,73.04496,uS/cm,less_than_detection
W066,1986,nitrate_n_mg_l,0.37136,mg/L as N,measured
W066,1986,ammonium_n_mg_l,0.08935,mg/L as N,measured
W066,1986,chloride_mg_l,22.46557,mg/L,measured
W066,1986,specific_conductance_us_cm,141.10963,uS/cm,measured
W066,1988,nitrate_n_mg_l,0.53639,mg/L as N,measured
W066,1988,ammonium_n_mg_l,0.09899,mg/L as N,measured
W066,1988,chloride_mg_l,12.4687,mg/L,less_than_detection
W066,1988,specific_conductance_us_cm,174.87678,uS/cm,measured
W066,1990,nitrate_n_mg_l,0.553,mg/L as N,measured
W066,1990,ammonium_n_mg_l,0.13331,mg/L as N,measured
W066,1990,chloride_mg_l,19.81598,mg/L,measured
W066,1990,specific_conductance_us_cm,188.45888,uS/cm,measured
W066,1992,nitrate_n_mg_l,0.70325,mg/L as N,measured
W066,1992,chloride_mg_l,13.69743,mg/L,less_than_detection
W066,1994,nitrate_n_mg_l,0.8929,mg/L as N,measured
W066,1994,ammonium_n_mg_l,0.15814,mg/L as N,measured
W066,1994,chloride_mg_l,14.19679,mg/L,less_than_detection
W066,1994,specific_conductance_us_cm,199.55163,uS/cm,measured
W066,1996,nitrate_n_mg_l,0.82075,mg/L as N,measured
W066,1996,ammonium_n_mg_l,0.16626,mg/L as N,measured
W066,1996,chloride_mg_l,37.53366,mg/L,measured
W066,1996,specific_conductance_us_cm,256.05145,uS/cm,measured
W066,1998,nitrate_n_mg_l,1.17012,mg/L as N,measured
W066,1998,ammonium_n_mg_l,0.18275,mg/L as N,measured
W066,1998,chloride_mg_l,49.21152,mg/L,measured
W066,1998,specific_conductance_us_cm,397.60453,uS/cm,measured
W066,2000,nitrate_n_mg_l,1.91187,mg/L as N,measured
W066,2000,ammonium_n_mg_l,0.25888,mg/L as N,measured
W066,2000,chloride_mg_l,63.21851,mg/L,measured
W066,2000,specific_conductance_us_cm,535.18414,uS/cm,measured
W066,2002,nitrate_n_mg_l,2.70672,mg/L as N,measured
W066,2002,ammonium_n_mg_l,0.35307,mg/L as N,measured
W066,2002,chloride_mg_l,95.67963,mg/L,measured
W066,2002,specific_conductance_us_cm,680.77764,uS/cm,measured
W066,2004,nitrate_n_mg_l,3.95091,mg/L as N,measured
W066,2004,ammonium_n_mg_l,0.33313,mg/L as N,measured
W066,2004,chloride_mg_l,141.17087,mg/L,measured
W066,2004,specific_conductance_us_cm,1002.45031,uS/cm,measured
W066,2006,nitrate_n_mg_l,4.89883,mg/L as N,measured
W066,2006,ammonium_n_mg_l,0.36803,mg/L as N,measured
W066,2006,chloride_mg_l,172.49582,mg/L,measured
W066,2006,specific_conductance_us_cm,1275.94828,uS/cm,measured
W066,2008,nitrate_n_mg_l,6.17989,mg/L as N,measured
W066,2008,ammonium_n_mg_l,0.49302,mg/L as N,measured
W066,2008,chloride_mg_l,168.9779,mg/L,measured
W066,2008,specific_conductance_us_cm,1165.56204,uS/cm,measured
W066,2014,nitrate_n_mg_l,11.93145,mg/L as N,measured
W066,2014,ammonium_n_mg_l,0.99617,mg/L as N,measured
W066,2014,chloride_mg_l,212.87912,mg/L,measured
W066,2014,specific_conductance_us_cm,1366.11565,uS/cm,measured
W067,2010,nitrate_n_mg_l,6.77868,mg/L as N,measured
W067,2010,ammonium_n_mg_l,0.71131,mg/L as N,measured
W067,2010,chloride_mg_l,163.35755,mg/L,measured
W067,2010,specific_conductance_us_cm,920.00202,uS/cm,measured
W067,2012,nitrate_n_mg_l,8.6261,mg/L as N,measured
W067,2012,ammonium_n_mg_l,0.67606,mg/L as N,measured
W067,2012,chloride_mg_l,115.47619,mg/L,measured
W067,2012,specific_conductance_us_cm,885.46677,uS/cm,measured
W067,2014,nitrate_n_mg_l,7.55137,mg/L as N,measured
W067,2014,ammonium_n_mg_l,0.8541,mg/L as N,measured
W067,2014,chloride_mg_l,100.64326,mg/L,measured
W067,2014,specific_conductance_us_cm,736.11249,uS/cm,measured
W067,2016,nitrate_n_mg_l,8.66863,mg/L as N,measured
W067,2016,ammonium_n_mg_l,0.89034,mg/L as N,measured
W067,2016,chloride_mg_l,116.85475,mg/L,measured
W067,2016,specific_conductance_us_cm,708.53901,uS/cm,measured
W067,2018,nitrate_n_mg_l,8.96076,mg/L as N,measured
W067,2018,ammonium_n_mg_l,1.2665,mg/L as N,measured
W067,2018,chloride_mg_l,104.98036,mg/L,measured
W067,2018,specific_conductance_us_cm,655.98552,uS/cm,measured
W068,1978,nitrate_n_mg_l,0.36102,mg/L as N,measured
W068,1978,ammonium_n_mg_l,0.11597,mg/L as N,measured
W068,1978,chloride_mg_l,20.76421,mg/L,measured
W068,1978,specific_conductance_us_cm,132.01209,uS/cm,measured
W068,1980,nitrate_n_mg_l,0.59251,mg/L as N,measured
W068,1980,ammonium_n_mg_l,0.12284,mg/L as N,measured
W068,1980,chloride_mg_l,21.01416,mg/L,measured
W068,1980,specific_conductance_us_cm,182.74692,uS/cm,measured
W068,1982,nitrate_n_mg_l,1.36913,mg/L as N,measured
W068,1982,ammonium_n_mg_l,0.2961,mg/L as N,measured
W068,1982,chloride_mg_l,27.83054,mg/L,measured
W068,1982,specific_conductance_us_cm,213.4025,uS/cm,measured
W068,1984,nitrate_n_mg_l,2.46342,mg/L as N,measured
W068,1984,ammonium_n_mg_l,0.48288,mg/L as N,measured
W068,1984,chloride_mg_l,33.45049,mg/L,measured
W068,1984,specific_conductance_us_cm,281.62537,uS/cm,measured
W068,1986,nitrate_n_mg_l,3.1565,mg/L as N,measured
W068,1986,ammonium_n_mg_l,0.74132,mg/L as N,measured
W068,1986,chloride_mg_l,21.86689,mg/L,measured
W068,1986,specific_conductance_us_cm,172.44638,uS/cm,measured
W068,1988,nitrate_n_mg_l,4.36074,mg/L as N,measured
W068,1988,ammonium_n_mg_l,1.00273,mg/L as N,measured
W068,1988,chloride_mg_l,11.50309,mg/L,less_than_detection
W068,1988,specific_conductance_us_cm,172.89284,uS/cm,measured
W068,1990,nitrate_n_mg_l,0.73433,mg/L as N,measured
W068,1990,ammonium_n_mg_l,1.17868,mg/L as N,measured
W068,1990,chloride_mg_l,25.34836,mg/L,measured
W068,1990,specific_conductance_us_cm,155.44696,uS/cm,measured
W068,1992,nitrate_n_mg_l,0.60779,mg/L as N,measured
W068,1992,ammonium_n_mg_l,0.2111,mg/L as N,measured
W068,1992,chloride_mg_l,23.88423,mg/L,measured
W068,1992,specific_conductance_us_cm,73.81264,uS/cm,less_than_detection
W068,1994,nitrate_n_mg_l,0.55599,mg/L as N,measured
W068,1994,ammonium_n_mg_l,0.11726,mg/L as N,measured
W068,1994,chloride_mg_l,18.89907,mg/L,measured
W068,1994,specific_conductance_us_cm,150.1046,uS/cm,measured
W068,1996,nitrate_n_mg_l,0.42405,mg/L as N,measured
W068,1996,ammonium_n_mg_l,0.11124,mg/L as N,measured
W068,1996,specific_conductance_us_cm,141.35966,uS/cm,measured
W068,1998,nitrate_n_mg_l,0.32786,mg/L as N,measured
W068,1998,ammonium_n_mg_l,0.15286,mg/L as N,measured
W068,1998,chloride_mg_l,19.59784,mg/L,measured
W068,1998,specific_conductance_us_cm,62.90511,uS/cm,less_than_detection
W068,2000,nitrate_n_mg_l,0.26434,mg/L as N,measured
W068,2000,ammonium_n_mg_l,0.13257,mg/L as N,measured
W068,2000,chloride_mg_l,17.78442,mg/L,measured
W068,2000,specific_conductance_us_cm,153.50438,uS/cm,measured
W068,2002,nitrate_n_mg_l,0.22944,mg/L as N,measured
W068,2002,ammonium_n_mg_l,0.09195,mg/L as N,measured
W068,2002,chloride_mg_l,18.2315,mg/L,measured
W068,2002,specific_conductance_us_cm,64.99115,uS/cm,less_than_detection
W068,2004,nitrate_n_mg_l,0.289,mg/L as N,measured
W068,2004,ammonium_n_mg_l,0.08398,mg/L as N,measured
W068,2004,chloride_mg_l,19.45441,mg/L,measured
W068,2004,specific_conductance_us_cm,148.46323,uS/cm,measured
W068,2006,nitrate_n_mg_l,0.22175,mg/L as N,measured
W068,2006,ammonium_n_mg_l,0.14294,mg/L as N,measured
W068,2006,chloride_mg_l,10.12476,mg/L,less_than_detection
W068,2006,specific_conductance_us_cm,124.29144,uS/cm,measured
W068,2008,nitrate_n_mg_l,0.23932,mg/L as N,measured
W068,2008,ammonium_n_mg_l,0.0048,mg/L as N,measured
W068,2008,chloride_mg_l,18.97175,mg/L,measured
W068,2008,specific_conductance_us_cm,136.94234,uS/cm,measured
W069,1978,nitrate_n_mg_l,0.56959,mg/L as N,measured
W069,1978,chloride_mg_l,18.88471,mg/L,measured
W069,1978,specific_conductance_us_cm,78.13218,uS/cm,less_than_detection
W069,1980,nitrate_n_mg_l,1.57181,mg/L as N,measured
W069,1980,ammonium_n_mg_l,0.39421,mg/L as N,measured
W069,1980,chloride_mg_l,34.06231,mg/L,measured
W069,1980,specific_conductance_us_cm,237.24441,uS/cm,measured
W069,1982,nitrate_n_mg_l,5.1145,mg/L as N,measured
W069,1982,ammonium_n_mg_l,1.01618,mg/L as N,measured
W069,1982,chloride_mg_l,72.33671,mg/L,measured
W069,1984,nitrate_n_mg_l,11.5374,mg/L as N,measured
W069,1984,ammonium_n_mg_l,2.42482,mg/L as N,measured
W069,1984,chloride_mg_l,158.01978,mg/L,measured
W069,1984,specific_conductance_us_cm,932.63725,uS/cm,measured
W069,1986,nitrate_n_mg_l,20.31832,mg/L as N,measured
W069,1986,ammonium_n_mg_l,3.81235,mg/L as N,measured
W069,1986,chloride_mg_l,176.83398,mg/L,measured
W069,1986,specific_conductance_us_cm,1203.81842,uS/cm,measured
W069,1988,nitrate_n_mg_l,25.20535,mg/L as N,measured
W069,1988,ammonium_n_mg_l,5.98937,mg/L as N,measured
W069,1988,chloride_mg_l,190.08565,mg/L,measured
W069,1988,specific_conductance_us_cm,1288.99147,uS/cm,measured
W069,1990,nitrate_n_mg_l,21.32215,mg/L as N,measured
W069,1990,ammonium_n_mg_l,5.34673,mg/L as N,measured
W069,1990,chloride_mg_l,173.87975,mg/L,measured
W069,1990,specific_conductance_us_cm,1139.33046,uS/cm,measured
W069,1992,nitrate_n_mg_l,18.81853,mg/L as N,measured
W069,1992,ammonium_n_mg_l,5.07528,mg/L as N,measured
W069,1992,chloride_mg_l,146.31008,mg/L,measured
W069,1992,specific_conductance_us_cm,811.97534,uS/cm,measured
W069,1994,nitrate_n_mg_l,17.55744,mg/L as N,measured
W069,1994,ammonium_n_mg_l,4.95357,mg/L as N,measured
W069,1994,chloride_mg_l,147.28625,mg/L,measured
W069,1994,specific_conductance_us_cm,769.89124,uS/cm,measured
W069,1996,nitrate_n_mg_l,12.82519,mg/L as N,measured
W069,1996,ammonium_n_mg_l,4.87227,mg/L as N,measured
W069,1996,chloride_mg_l,82.42321,mg/L,measured
W069,1998,nitrate_n_mg_l,9.10464,mg/L as N,measured
W069,1998,ammonium_n_mg_l,3.98946,mg/L as N,measured
W069,1998,chloride_mg_l,74.10967,mg/L,measured
W069,1998,specific_conductance_us_cm,429.08934,uS/cm,measured
W069,2000,nitrate_n_mg_l,9.75948,mg/L as N,measured
W069,2000,ammonium_n_mg_l,3.76683,mg/L as N,measured
W069,2000,chloride_mg_l,69.07557,mg/L,measured
W069,2000,specific_conductance_us_cm,352.34749,uS/cm,measured
W069,2002,nitrate_n_mg_l,7.247,mg/L as N,measured
W069,2002,ammonium_n_mg_l,2.84513,mg/L as N,measured
W069,2002,chloride_mg_l,41.40011,mg/L,measured
W069,2002,specific_conductance_us_cm,312.0202,uS/cm,measured
W069,2004,nitrate_n_mg_l,7.15585,mg/L as N,measured
W069,2004,ammonium_n_mg_l,2.07447,mg/L as N,measured
W069,2004,chloride_mg_l,42.30637,mg/L,measured
W069,2004,specific_conductance_us_cm,292.16463,uS/cm,measured
W069,2006,nitrate_n_mg_l,5.02551,mg/L as N,measured
W069,2006,ammonium_n_mg_l,1.97984,mg/L as N,measured
W069,2006,chloride_mg_l,39.58138,mg/L,measured
W069,2006,specific_conductance_us_cm,208.53639,uS/cm,measured
W069,2008,nitrate_n_mg_l,3.35795,mg/L as N,measured
W069,2008,ammonium_n_mg_l,1.41453,mg/L as N,measured
W069,2008,chloride_mg_l,14.81066,mg/L,less_than_detection
W069,2008,specific_conductance_us_cm,198.83218,uS/cm,measured
W070,1978,nitrate_n_mg_l,0.08251,mg/L as N,measured
W070,1978,ammonium_n_mg_l,0.08873,mg/L as N,measured
W070,1978,chloride_mg_l,8.60785,mg/L,less_than_detection
W070,1978,specific_conductance_us_cm,158.79455,uS/cm,measured
W070,1980,ammonium_n_mg_l,0.00855,mg/L as N,measured
W070,1980,chloride_mg_l,18.31578,mg/L,measured
W070,1980,specific_conductance_us_cm,153.23186,uS/cm,measured
W070,1982,nitrate_n_mg_l,0.25728,mg/L as N,measured
W070,1982,ammonium_n_mg_l,0.0645,mg/L as N,measured
W070,1982,chloride_mg_l,19.80367,mg/L,measured
W070,1982,specific_conductance_us_cm,151.56886,uS/cm,measured
W070,1984,nitrate_n_mg_l,0.24111,mg/L as N,measured
W070,1984,ammonium_n_mg_l,0.13815,mg/L as N,measured
W070,1984,specific_conductance_us_cm,136.29948,uS/cm,measured
W070,1986,nitrate_n_mg_l,0.49146,mg/L as N,measured
W070,1986,ammonium_n_mg_l,0.04768,mg/L as N,measured
W070,1986,chloride_mg_l,10.43583,mg/L,less_than_detection
W070,1986,specific_conductance_us_cm,156.94259,uS/cm,measured
W070,1988,nitrate_n_mg_l,0.5717,mg/L as N,measured
W070,1988,ammonium_n_mg_l,0.15602,mg/L as N,measured
W070,1988,chloride_mg_l,11.15504,mg/L,less_than_detection
W070,1988,specific_conductance_us_cm,193.69431,uS/cm,measured
W070,1990,nitrate_n_mg_l,0.70894,mg/L as N,measured
W070,1990,ammonium_n_mg_l,0.14034,mg/L as N,measured
W070,1990,chloride_mg_l,22.66068,mg/L,measured
W070,1990,specific_conductance_us_cm,171.97797,uS/cm,measured
W070,1992,nitrate_n_mg_l,0.6367,mg/L as N,measured
W070,1992,ammonium_n_mg_l,0.16233,mg/L as N,measured
W070,1992,chloride_mg_l,25.87359,mg/L,measured
W070,1992,specific_conductance_us_cm,219.55534,uS/cm,measured
W070,1994,nitrate_n_mg_l,0.94833,mg/L as N,measured
W070,1994,ammonium_n_mg_l,0.22177,mg/L as N,measured
W070,1994,chloride_mg_l,15.15232,mg/L,less_than_detection
W070,1994,specific_conductance_us_cm,199.82648,uS/cm,measured
W070,1996,nitrate_n_mg_l,1.27373,mg/L as N,measured
W070,1996,ammonium_n_mg_l,0.24695,mg/L as N,measured
W070,1996,chloride_mg_l,40.88829,mg/L,measured
W070,1996,specific_conductance_us_cm,297.43386,uS/cm,measured
W070,1998,nitrate_n_mg_l,1.53618,mg/L as N,measured
W070,1998,ammonium_n_mg_l,0.17954,mg/L as N,measured
W070,1998,chloride_mg_l,54.82859,mg/L,measured
W070,1998,specific_conductance_us_cm,431.66424,uS/cm,measured
W070,2000,nitrate_n_mg_l,2.08025,mg/L as N,measured
W070,2000,ammonium_n_mg_l,0.25466,mg/L as N,measured
W070,2000,chloride_mg_l,78.2701,mg/L,measured
W070,2000,specific_conductance_us_cm,602.24889,uS/cm,measured
W070,2002,nitrate_n_mg_l,4.0148,mg/L as N,measured
W070,2002,ammonium_n_mg_l,0.35265,mg/L as N,measured
W070,2002,chloride_mg_l,101.45732,mg/L,measured
W070,2002,specific_conductance_us_cm,789.70683,uS/cm,measured
W070,2004,nitrate_n_mg_l,4.29536,mg/L as N,measured
W070,2004,ammonium_n_mg_l,0.54538,mg/L as N,measured
W070,2004,chloride_mg_l,131.54944,mg/L,measured
W070,2004,specific_conductance_us_cm,1023.03722,uS/cm,measured
W070,2006,nitrate_n_mg_l,7.28215,mg/L as N,measured
W070,2006,ammonium_n_mg_l,0.57055,mg/L as N,measured
W070,2006,chloride_mg_l,158.78419,mg/L,measured
W070,2006,specific_conductance_us_cm,1061.89969,uS/cm,measured
W070,2008,nitrate_n_mg_l,7.51506,mg/L as N,measured
W070,2008,chloride_mg_l,179.09378,mg/L,measured
W070,2008,specific_conductance_us_cm,1027.26813,uS/cm,measured
W071,1978,nitrate_n_mg_l,0.21908,mg/L as N,measured
W071,1978,ammonium_n_mg_l,0.00685,mg/L as N,measured
W071,1978,chloride_mg_l,21.46078,mg/L,measured
W071,1978,specific_conductance_us_cm,129.09046,uS/cm,measured
W071,1980,nitrate_n_mg_l,0.28423,mg/L as N,measured
W071,1980,ammonium_n_mg_l,0.11451,mg/L as N,measured
W071,1980,chloride_mg_l,20.66121,mg/L,measured
W071,1980,specific_conductance_us_cm,153.05747,uS/cm,measured
W071,1982,nitrate_n_mg_l,0.46025,mg/L as N,measured
W071,1982,ammonium_n_mg_l,0.03162,mg/L as N,less_than_detection
W071,1982,chloride_mg_l,20.20307,mg/L,measured
W071,1982,specific_conductance_us_cm,147.05971,uS/cm,measured
W071,1984,nitrate_n_mg_l,0.72582,mg/L as N,measured
W071,1984,ammonium_n_mg_l,0.20017,mg/L as N,measured
W071,1984,chloride_mg_l,23.05173,mg/L,measured
W071,1984,specific_conductance_us_cm,163.09762,uS/cm,measured
W071,1986,nitrate_n_mg_l,1.16903,mg/L as N,measured
W071,1986,ammonium_n_mg_l,0.22362,mg/L as N,measured
W071,1986,chloride_mg_l,29.84751,mg/L,measured
W071,1986,specific_conductance_us_cm,217.58033,uS/cm,measured
W071,1988,nitrate_n_mg_l,1.7255,mg/L as N,measured
W071,1988,ammonium_n_mg_l,0.30819,mg/L as N,measured
W071,1988,chloride_mg_l,38.18875,mg/L,measured
W071,1988,specific_conductance_us_cm,287.79443,uS/cm,measured
W071,1990,nitrate_n_mg_l,2.8012,mg/L as N,measured
W071,1990,ammonium_n_mg_l,0.45882,mg/L as N,measured
W071,1990,chloride_mg_l,62.82447,mg/L,measured
W071,1990,specific_conductance_us_cm,529.47832,uS/cm,measured
W071,1992,nitrate_n_mg_l,4.76637,mg/L as N,measured
W071,1992,ammonium_n_mg_l,0.63891,mg/L as N,measured
W071,1992,chloride_mg_l,95.98159,mg/L,measured
W071,1992,specific_conductance_us_cm,579.50828,uS/cm,measured
W071,1994,nitrate_n_mg_l,6.91999,mg/L as N,measured
W071,1994,ammonium_n_mg_l,0.83618,mg/L as N,measured
W071,1994,chloride_mg_l,118.03124,mg/L,measured
W071,1994,specific_conductance_us_cm,779.06303,uS/cm,measured
W071,1996,nitrate_n_mg_l,8.39278,mg/L as N,measured
W071,1996,ammonium_n_mg_l,1.34244,mg/L as N,measured
W071,1996,chloride_mg_l,143.27348,mg/L,measured
W071,1996,specific_conductance_us_cm,723.56618,uS/cm,measured
W071,1998,nitrate_n_mg_l,10.27298,mg/L as N,measured
W071,1998,ammonium_n_mg_l,1.6653,mg/L as N,measured
W071,1998,chloride_mg_l,158.18034,mg/L,measured
W071,1998,specific_conductance_us_cm,1209.44674,uS/cm,measured
W071,2000,nitrate_n_mg_l,11.56454,mg/L as N,measured
W071,2000,ammonium_n_mg_l,1.75423,mg/L as N,measured
W071,2000,chloride_mg_l,144.53681,mg/L,measured
W071,2000,specific_conductance_us_cm,934.63848,uS/cm,measured
W071,2002,nitrate_n_mg_l,13.24877,mg/L as N,measured
W071,2002,ammonium_n_mg_l,1.96607,mg/L as N,measured
W071,2002,chloride_mg_l,126.7598,mg/L,measured
W071,2002,specific_conductance_us_cm,830.89735,uS/cm,measured
W071,2004,nitrate_n_mg_l,14.67213,mg/L as N,measured
W071,2004,ammonium_n_mg_l,1.98021,mg/L as N,measured
W071,2004,chloride_mg_l,113.18101,mg/L,measured
W071,2004,specific_conductance_us_cm,679.25781,uS/cm,measured
W071,2006,nitrate_n_mg_l,10.78239,mg/L as N,measured
W071,2006,ammonium_n_mg_l,2.11897,mg/L as N,measured
W071,2006,chloride_mg_l,103.69779,mg/L,measured
W071,2006,specific_conductance_us_cm,637.13079,uS/cm,measured
W071,2008,nitrate_n_mg_l,10.3033,mg/L as N,measured
W071,2008,ammonium_n_mg_l,1.89719,mg/L as N,measured
W071,2008,chloride_mg_l,81.0292,mg/L,measured
W071,2008,specific_conductance_us_cm,582.96875,uS/cm,measured
W072,1978,nitrate_n_mg_l,0.15942,mg/L as N,measured
W072,1978,ammonium_n_mg_l,0.09616,mg/L as N,measured
W072,1978,chloride_mg_l,18.65475,mg/L,measured
W072,1978,specific_conductance_us_cm,80.94277,uS/cm,less_than_detection
W072,1980,ammonium_n_mg_l,0.00014,mg/L as N,less_than_detection
W072,1980,chloride_mg_l,18.74715,mg/L,measured
W072,1980,specific_conductance_us_cm,65.26473,uS/cm,less_than_detection
W072,1982,nitrate_n_mg_l,0.28657,mg/L as N,measured
W072,1982,ammonium_n_mg_l,0.07738,mg/L as N,measured
W072,1982,chloride_mg_l,21.10943,mg/L,measured
W072,1982,specific_conductance_us_cm,74.62343,uS/cm,less_than_detection
W072,1984,nitrate_n_mg_l,0.41226,mg/L as N,measured
